genHour,generationPerHour,kpxGenid,reservedCapacity,tradeDay,lat,lon
23,0,BD44,3024,2024-07-12,35.260946,127.769315
24,0,BD44,3024,2024-07-12,35.260946,127.769315
3,0,BD44,3024,2024-07-12,35.260946,127.769315
4,0,BD44,3024,2024-07-12,35.260946,127.769315
5,0,BD44,3024,2024-07-12,35.260946,127.769315
6,9.16,BD44,3024,2024-07-12,35.260946,127.769315
7,134.025,BD44,3024,2024-07-12,35.260946,127.769315
8,504.764,BD44,3024,2024-07-12,35.260946,127.769315
10,1281.436,BD44,3024,2024-07-12,35.260946,127.769315
1,0,BH95,999,2024-07-12,36.906066,127.062611
9,213.12,BH95,999,2024-07-12,36.906066,127.062611
11,211.68,BH95,999,2024-07-12,36.906066,127.062611
12,250.56,BH95,999,2024-07-12,36.906066,127.062611
13,439.92,BH95,999,2024-07-12,36.906066,127.062611
14,542.88,BH95,999,2024-07-12,36.906066,127.062611
15,596.88,BH95,999,2024-07-12,36.906066,127.062611
16,547.92,BH95,999,2024-07-12,36.906066,127.062611
17,402.48,BH95,999,2024-07-12,36.906066,127.062611
18,237.6,BH95,999,2024-07-12,36.906066,127.062611
19,97.2,BH95,999,2024-07-12,36.906066,127.062611
2,0,BH95,999,2024-07-12,36.906066,127.062611
20,14.4,BH95,999,2024-07-12,36.906066,127.062611
21,0,BH95,999,2024-07-12,36.906066,127.062611
22,0,BH95,999,2024-07-12,36.906066,127.062611
23,0,BH95,999,2024-07-12,36.906066,127.062611
24,0,BH95,999,2024-07-12,36.906066,127.062611
3,0,BH95,999,2024-07-12,36.906066,127.062611
4,0,BH95,999,2024-07-12,36.906066,127.062611
5,0,BH95,999,2024-07-12,36.906066,127.062611
6,1.44,BH95,999,2024-07-12,36.906066,127.062611
7,23.76,BH95,999,2024-07-12,36.906066,127.062611
8,134.64,BH95,999,2024-07-12,36.906066,127.062611
10,249.84,BH95,999,2024-07-12,36.906066,127.062611
1,0,AN69,4444.65,2024-07-12,36.40569,129.01606
9,1735.2,AN69,4444.65,2024-07-12,36.40569,129.01606
11,3114,AN69,4444.65,2024-07-12,36.40569,129.01606
12,2865.6,AN69,4444.65,2024-07-12,36.40569,129.01606
13,2631.6,AN69,4444.65,2024-07-12,36.40569,129.01606
14,3074.4,AN69,4444.65,2024-07-12,36.40569,129.01606
15,2833.2,AN69,4444.65,2024-07-12,36.40569,129.01606
16,2221.2,AN69,4444.65,2024-07-12,36.40569,129.01606
17,648,AN69,4444.65,2024-07-12,36.40569,129.01606
18,694.8,AN69,4444.65,2024-07-12,36.40569,129.01606
19,320.4,AN69,4444.65,2024-07-12,36.40569,129.01606
2,0,AN69,4444.65,2024-07-12,36.40569,129.01606
20,28.8,AN69,4444.65,2024-07-12,36.40569,129.01606
21,0,AN69,4444.65,2024-07-12,36.40569,129.01606
22,0,AN69,4444.65,2024-07-12,36.40569,129.01606
23,0,AN69,4444.65,2024-07-12,36.40569,129.01606
24,0,AN69,4444.65,2024-07-12,36.40569,129.01606
3,0,AN69,4444.65,2024-07-12,36.40569,129.01606
4,0,AN69,4444.65,2024-07-12,36.40569,129.01606
5,0,AN69,4444.65,2024-07-12,36.40569,129.01606
6,0,AN69,4444.65,2024-07-12,36.40569,129.01606
7,219.6,AN69,4444.65,2024-07-12,36.40569,129.01606
8,738,AN69,4444.65,2024-07-12,36.40569,129.01606
10,1782,AN69,4444.65,2024-07-12,36.40569,129.01606
22,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
21,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
24,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
3,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
4,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
5,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
6,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
7,153.671,ABJI,2008.8,2024-07-12,35.720807,129.46588
8,497.171,ABJI,2008.8,2024-07-12,35.720807,129.46588
9,858.75,ABJI,2008.8,2024-07-12,35.720807,129.46588
1,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
10,1171.516,ABJI,2008.8,2024-07-12,35.720807,129.46588
11,1395.695,ABJI,2008.8,2024-07-12,35.720807,129.46588
12,1495.129,ABJI,2008.8,2024-07-12,35.720807,129.46588
13,1516.824,ABJI,2008.8,2024-07-12,35.720807,129.46588
14,1495.129,ABJI,2008.8,2024-07-12,35.720807,129.46588
15,1374,ABJI,2008.8,2024-07-12,35.720807,129.46588
16,1140.782,ABJI,2008.8,2024-07-12,35.720807,129.46588
17,838.863,ABJI,2008.8,2024-07-12,35.720807,129.46588
18,468.245,ABJI,2008.8,2024-07-12,35.720807,129.46588
19,166.326,ABJI,2008.8,2024-07-12,35.720807,129.46588
2,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
20,12.655,ABJI,2008.8,2024-07-12,35.720807,129.46588
23,0,ABJI,2008.8,2024-07-12,35.720807,129.46588
1,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
9,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
11,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
12,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
13,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
14,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
15,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
16,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
17,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
18,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
19,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
2,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
20,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
21,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
22,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
23,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
24,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
3,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
4,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
5,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
6,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
7,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
8,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
10,0,ABC5,1819.68,2024-07-12,35.717508,129.229168
1,0,BF05,840.48,2024-07-12,35.145784,128.828857
9,300.111,BF05,840.48,2024-07-12,35.145784,128.828857
11,547.431,BF05,840.48,2024-07-12,35.145784,128.828857
12,457.036,BF05,840.48,2024-07-12,35.145784,128.828857
13,577.803,BF05,840.48,2024-07-12,35.145784,128.828857
14,569.848,BF05,840.48,2024-07-12,35.145784,128.828857
15,511.996,BF05,840.48,2024-07-12,35.145784,128.828857
16,430.279,BF05,840.48,2024-07-12,35.145784,128.828857
17,308.065,BF05,840.48,2024-07-12,35.145784,128.828857
18,151.14,BF05,840.48,2024-07-12,35.145784,128.828857
19,47.728,BF05,840.48,2024-07-12,35.145784,128.828857
2,0,BF05,840.48,2024-07-12,35.145784,128.828857
20,2.893,BF05,840.48,2024-07-12,35.145784,128.828857
21,0,BF05,840.48,2024-07-12,35.145784,128.828857
22,0,BF05,840.48,2024-07-12,35.145784,128.828857
23,0,BF05,840.48,2024-07-12,35.145784,128.828857
24,0,BF05,840.48,2024-07-12,35.145784,128.828857
3,0,BF05,840.48,2024-07-12,35.145784,128.828857
4,0,BF05,840.48,2024-07-12,35.145784,128.828857
5,0,BF05,840.48,2024-07-12,35.145784,128.828857
6,4.339,BF05,840.48,2024-07-12,35.145784,128.828857
7,32.542,BF05,840.48,2024-07-12,35.145784,128.828857
8,149.694,BF05,840.48,2024-07-12,35.145784,128.828857
10,426.663,BF05,840.48,2024-07-12,35.145784,128.828857
1,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
9,442.765,ABHU,1391.04,2024-07-12,35.713319,129.473546
11,751.409,ABHU,1391.04,2024-07-12,35.713319,129.473546
12,816.301,ABHU,1391.04,2024-07-12,35.713319,129.473546
13,837.899,ABHU,1391.04,2024-07-12,35.713319,129.473546
14,830.185,ABHU,1391.04,2024-07-12,35.713319,129.473546
15,766.547,ABHU,1391.04,2024-07-12,35.713319,129.473546
16,643.9,ABHU,1391.04,2024-07-12,35.713319,129.473546
17,471.017,ABHU,1391.04,2024-07-12,35.713319,129.473546
18,270.172,ABHU,1391.04,2024-07-12,35.713319,129.473546
19,102.496,ABHU,1391.04,2024-07-12,35.713319,129.473546
2,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
20,8.003,ABHU,1391.04,2024-07-12,35.713319,129.473546
21,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
22,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
23,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
24,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
3,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
4,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
5,0,ABHU,1391.04,2024-07-12,35.713319,129.473546
6,1.639,ABHU,1391.04,2024-07-12,35.713319,129.473546
7,74.726,ABHU,1391.04,2024-07-12,35.713319,129.473546
8,240.956,ABHU,1391.04,2024-07-12,35.713319,129.473546
10,620.277,ABHU,1391.04,2024-07-12,35.713319,129.473546
1,0,BF30,408.75,2024-07-12,37.742912,127.48937
9,38.6,BF30,408.75,2024-07-12,37.742912,127.48937
11,83.2,BF30,408.75,2024-07-12,37.742912,127.48937
12,128.6,BF30,408.75,2024-07-12,37.742912,127.48937
13,164.6,BF30,408.75,2024-07-12,37.742912,127.48937
14,258.2,BF30,408.75,2024-07-12,37.742912,127.48937
15,241.6,BF30,408.75,2024-07-12,37.742912,127.48937
16,194.6,BF30,408.75,2024-07-12,37.742912,127.48937
17,141.8,BF30,408.75,2024-07-12,37.742912,127.48937
18,80.4,BF30,408.75,2024-07-12,37.742912,127.48937
19,30.2,BF30,408.75,2024-07-12,37.742912,127.48937
2,0,BF30,408.75,2024-07-12,37.742912,127.48937
20,5,BF30,408.75,2024-07-12,37.742912,127.48937
21,0,BF30,408.75,2024-07-12,37.742912,127.48937
22,0,BF30,408.75,2024-07-12,37.742912,127.48937
23,0,BF30,408.75,2024-07-12,37.742912,127.48937
24,0,BF30,408.75,2024-07-12,37.742912,127.48937
3,0,BF30,408.75,2024-07-12,37.742912,127.48937
4,0,BF30,408.75,2024-07-12,37.742912,127.48937
5,0,BF30,408.75,2024-07-12,37.742912,127.48937
6,0.4,BF30,408.75,2024-07-12,37.742912,127.48937
7,6,BF30,408.75,2024-07-12,37.742912,127.48937
8,14.2,BF30,408.75,2024-07-12,37.742912,127.48937
10,59.2,BF30,408.75,2024-07-12,37.742912,127.48937
1,0,BF31,287.76,2024-07-12,37.740043,127.492151
9,26.24,BF31,287.76,2024-07-12,37.740043,127.492151
11,57.92,BF31,287.76,2024-07-12,37.740043,127.492151
12,106.08,BF31,287.76,2024-07-12,37.740043,127.492151
13,121.28,BF31,287.76,2024-07-12,37.740043,127.492151
14,187.68,BF31,287.76,2024-07-12,37.740043,127.492151
15,160.8,BF31,287.76,2024-07-12,37.740043,127.492151
16,127.68,BF31,287.76,2024-07-12,37.740043,127.492151
17,87.52,BF31,287.76,2024-07-12,37.740043,127.492151
18,47.84,BF31,287.76,2024-07-12,37.740043,127.492151
19,18.56,BF31,287.76,2024-07-12,37.740043,127.492151
2,0,BF31,287.76,2024-07-12,37.740043,127.492151
20,3.04,BF31,287.76,2024-07-12,37.740043,127.492151
21,0,BF31,287.76,2024-07-12,37.740043,127.492151
22,0,BF31,287.76,2024-07-12,37.740043,127.492151
23,0,BF31,287.76,2024-07-12,37.740043,127.492151
24,0,BF31,287.76,2024-07-12,37.740043,127.492151
3,0,BF31,287.76,2024-07-12,37.740043,127.492151
4,0,BF31,287.76,2024-07-12,37.740043,127.492151
5,0,BF31,287.76,2024-07-12,37.740043,127.492151
6,0.32,BF31,287.76,2024-07-12,37.740043,127.492151
7,4.32,BF31,287.76,2024-07-12,37.740043,127.492151
8,10.24,BF31,287.76,2024-07-12,37.740043,127.492151
10,40.48,BF31,287.76,2024-07-12,37.740043,127.492151
1,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
9,1942.92,5588,5145.6,2024-07-12,35.3260742,129.2867124
11,3347.28,5588,5145.6,2024-07-12,35.3260742,129.2867124
12,3628.44,5588,5145.6,2024-07-12,35.3260742,129.2867124
13,3737.52,5588,5145.6,2024-07-12,35.3260742,129.2867124
14,3589.2,5588,5145.6,2024-07-12,35.3260742,129.2867124
15,3200.04,5588,5145.6,2024-07-12,35.3260742,129.2867124
16,2513.88,5588,5145.6,2024-07-12,35.3260742,129.2867124
17,1697.76,5588,5145.6,2024-07-12,35.3260742,129.2867124
18,799.2,5588,5145.6,2024-07-12,35.3260742,129.2867124
19,221.4,5588,5145.6,2024-07-12,35.3260742,129.2867124
2,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
20,4.32,5588,5145.6,2024-07-12,35.3260742,129.2867124
21,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
22,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
23,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
24,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
3,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
4,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
5,0,5588,5145.6,2024-07-12,35.3260742,129.2867124
6,12.96,5588,5145.6,2024-07-12,35.3260742,129.2867124
7,288.72,5588,5145.6,2024-07-12,35.3260742,129.2867124
8,1023.84,5588,5145.6,2024-07-12,35.3260742,129.2867124
10,2780.28,5588,5145.6,2024-07-12,35.3260742,129.2867124
